id, birth_date, hiring_date, dismissal_date, sex, qualification, salary, working_hours, missed_hours
257186918, 1977-07-14, 2007-01-05, 0, 0, 3, 322961.96, 8803, 87
905384259, 1965-03-03, 2007-01-08, 2019-09-24, 1, 6, 164597.23, 23067, 28
800125856, 1975-07-26, 2007-01-07, 0, 0, 5, 92975.86, 14545, 62
276699903, 1971-11-06, 2007-01-03, 2011-09-07, 0, 1, 504646.49, 8429, 68
709721120, 1967-12-03, 2007-01-10, 0, 0, 7, 246512.49, 6453, 44
632142999, 1980-06-29, 2007-01-01, 2010-08-18, 1, 4, 294040.65, 6465, 127
787664984, 1968-10-26, 2007-01-04, 0, 1, 8, 207608.59, 15847, 49
271542376, 1949-03-05, 2007-01-09, 0, 0, 8, 241612.42, 8141, 13
670189853, 1980-12-23, 2007-01-07, 2010-08-15, 1, 2, 417085.04, 6451, 96
501872963, 1969-02-15, 2007-01-04, 0, 1, 4, 243306.07, 11614, 112
902291156, 1959-09-05, 2007-01-04, 2016-11-25, 0, 2, 490549.25, 17935, 40
808202405, 1954-09-21, 2007-01-04, 0, 1, 4, 146792.00, 390, 47
747789514, 1957-12-02, 2007-01-05, 2016-09-18, 0, 3, 97136.71, 17584, 48
179781456, 1988-02-18, 2007-01-08, 2017-05-22, 0, 8, 386666.69, 18781, 60
217982201, 1980-01-05, 2007-01-08, 2010-06-27, 1, 3, 293151.22, 6270, 28
814626367, 1974-05-05, 2007-01-09, 2011-08-23, 0, 5, 168680.25, 8357, 36
183988732, 1947-07-29, 2007-01-01, 2016-09-13, 1, 8, 406780.57, 17592, 35
144779529, 1963-02-23, 2007-01-06, 2009-04-24, 1, 6, 500844.43, 4138, 36
958873868, 1973-12-29, 2007-01-05, 0, 1, 7, 109871.74, 10682, 64
941166932, 1967-05-26, 2007-01-08, 0, 0, 0, 89783.12, 2049, 150
889391299, 1985-09-20, 2007-01-08, 2009-08-29, 1, 2, 238357.00, 4762, 34
987439782, 1966-04-03, 2007-01-10, 0, 1, 8, 333551.10, 11404, 98
532540748, 1986-02-06, 2007-01-08, 2016-03-24, 0, 7, 456003.84, 16708, 24
264276812, 1981-03-06, 2007-01-01, 0, 1, 2, 532206.57, 2465, 32
727658418, 1983-06-02, 2007-01-01, 2008-04-11, 1, 2, 280021.61, 2286, 32
705198956, 1952-06-11, 2007-01-02, 0, 1, 0, 300115.09, 11278, 35
738764604, 1971-03-29, 2007-01-03, 2008-12-28, 1, 8, 52824.50, 3518, 89
138239807, 1976-04-25, 2007-01-07, 0, 0, 7, 83401.17, 6423, 20
970251436, 1963-07-16, 2007-01-05, 2013-07-27, 0, 6, 234883.39, 11813, 102
764272438, 1974-05-20, 2007-01-07, 2009-02-06, 1, 8, 117949.13, 3743, 43
148401320, 1960-01-10, 2007-01-03, 0, 1, 3, 226940.44, 15881, 20
493395912, 1963-12-30, 2007-01-06, 0, 0, 5, 263209.56, 3272, 61
640209651, 1964-03-23, 2007-01-07, 0, 1, 9, 345105.01, 21531, 86
892175383, 1954-06-29, 2007-01-06, 2014-02-23, 0, 2, 249567.49, 12897, 63
343132918, 1986-07-31, 2007-01-03, 2012-02-08, 1, 3, 88752.77, 9188, 76
486455557, 1962-03-09, 2007-01-06, 2007-11-17, 0, 0, 233764.34, 1424, 143
618938433, 1964-04-26, 2007-01-08, 2019-04-21, 1, 3, 130426.22, 22237, 82
417805556, 1968-06-30, 2007-01-07, 0, 0, 5, 188464.68, 6790, 95
387197882, 1976-12-06, 2007-01-06, 2012-12-04, 0, 4, 131858.11, 10683, 58
573803199, 1954-07-17, 2007-01-05, 2009-11-12, 0, 9, 54740.65, 5131, 53
248327393, 1976-06-22, 2007-01-08, 2016-06-16, 1, 9, 67544.50, 17121, 29
301692935, 1963-11-18, 2007-01-10, 2010-06-11, 1, 5, 607102.16, 6107, 102
550661484, 1940-11-01, 2007-01-03, 2011-10-11, 1, 3, 302766.69, 8539, 128
444180868, 1977-09-14, 2007-01-09, 0, 0, 7, 344125.51, 18867, 69
758573559, 1968-06-02, 2007-01-09, 0, 1, 3, 292831.22, 9814, 57
103739914, 1977-12-09, 2007-01-08, 2016-09-28, 0, 7, 325760.28, 17622, 45
210855389, 1985-12-12, 2007-01-09, 2008-04-20, 0, 7, 426419.39, 2301, 22
109394724, 1969-08-29, 2007-01-05, 2013-10-22, 0, 7, 66835.20, 12310, 38
408278246, 1979-05-28, 2007-01-01, 0, 1, 6, 167844.62, 7492, 90
200606349, 1945-10-16, 2007-01-07, 2011-01-04, 1, 9, 154637.80, 7221, 33
897225721, 1946-02-07, 2007-01-03, 0, 0, 6, 50609.21, 3285, 43
884478412, 1968-08-01, 2007-01-04, 0, 1, 7, 128797.62, 9739, 27
974670614, 1969-08-18, 2007-01-04, 0, 1, 0, 444126.60, 8575, 72
979634152, 1962-04-26, 2007-01-10, 0, 1, 8, 337081.20, 5643, 48
585781569, 1961-02-26, 2007-01-07, 2007-03-15, 1, 0, 509222.01, 252, 81
296367713, 1954-06-04, 2007-01-06, 2015-09-16, 1, 3, 405788.15, 15713, 83
406464116, 1968-12-24, 2007-01-09, 0, 0, 5, 259549.82, 5112, 87
579427842, 1980-10-22, 2007-01-08, 2009-10-17, 1, 2, 280847.93, 4950, 90
252759150, 1976-11-18, 2007-01-10, 2007-05-13, 1, 7, 64045.66, 558, 53
774613949, 1980-08-29, 2007-01-09, 2010-03-27, 1, 5, 118177.04, 5748, 88
527994252, 1965-05-30, 2007-01-04, 0, 1, 1, 321044.48, 15742, 69
818157787, 1963-05-08, 2007-01-03, 2013-03-02, 0, 0, 80333.50, 11142, 52
459692442, 1954-02-13, 2007-01-02, 0, 0, 6, 441785.82, 1590, 46
302895286, 1950-06-14, 2007-01-04, 2017-03-15, 1, 4, 89191.24, 18417, 106
159672153, 1960-08-04, 2007-01-07, 2009-08-26, 0, 8, 84119.93, 4732, 54
508343188, 1974-05-04, 2007-01-01, 0, 0, 9, 109892.43, 6588, 69
682836431, 1964-06-18, 2007-01-04, 2012-08-29, 0, 6, 70717.60, 10198, 71
176484709, 1975-08-20, 2007-01-08, 0, 0, 6, 129458.91, 1266, 62
525509519, 1954-02-10, 2007-01-04, 0, 1, 6, 191160.28, 16367, 21
894937816, 1955-11-30, 2007-01-06, 0, 1, 1, 126134.68, 12963, 67
936156154, 1979-06-29, 2007-01-08, 2011-08-13, 0, 4, 393597.66, 8297, 51
607482679, 1982-02-04, 2007-01-06, 2011-05-09, 1, 1, 407691.59, 7841, 39
318869485, 1951-08-14, 2007-01-09, 2009-10-05, 0, 3, 95317.21, 4848, 127
434679751, 1949-02-28, 2007-01-05, 0, 0, 4, 120151.03, 4601, 50
590280852, 1974-08-25, 2007-01-09, 0, 1, 7, 158151.79, 2225, 113
481976789, 1971-06-29, 2007-01-10, 0, 0, 5, 463303.16, 9770, 41
565210870, 1979-09-12, 2007-01-01, 2013-07-22, 1, 3, 141972.27, 11857, 53
124295777, 1967-12-15, 2007-01-06, 0, 0, 4, 451314.94, 7539, 137
809763239, 1970-08-25, 2007-01-02, 0, 0, 6, 226756.93, 19815, 41
826597718, 1967-04-08, 2007-01-08, 2010-02-06, 1, 7, 301460.90, 5483, 114
340968923, 1981-05-09, 2007-01-02, 0, 1, 7, 83925.34, 14243, 125
191870612, 1970-05-25, 2007-01-06, 2009-03-08, 0, 5, 108207.05, 3912, 28
843613904, 1977-05-27, 2007-01-05, 2011-04-27, 1, 5, 149619.25, 7795, 31
595403701, 1951-06-17, 2007-01-08, 0, 1, 5, 139561.67, 10626, 100
182713272, 1981-07-16, 2007-01-06, 2010-02-05, 1, 6, 83403.33, 5514, 88
202425717, 1965-05-30, 2007-01-07, 2007-06-15, 0, 5, 89288.84, 762, 29
839760123, 1972-04-13, 2007-01-08, 2018-01-13, 0, 6, 308835.63, 20003, 12
958200697, 1955-09-03, 2007-01-06, 0, 1, 2, 55155.58, 12567, 60
507783160, 1979-05-24, 2007-01-01, 0, 0, 4, 67255.31, 1082, 17
394597839, 1983-05-28, 2007-01-03, 0, 1, 5, 408816.47, 5247, 76
728656209, 1976-11-09, 2007-01-02, 2013-04-17, 0, 9, 92895.46, 11412, 16
845573626, 1975-12-27, 2007-01-08, 0, 1, 6, 222953.76, 20405, 113
737428223, 1973-09-02, 2007-01-08, 2010-07-31, 1, 2, 55883.04, 6399, 68
853842481, 1970-12-03, 2007-01-09, 2009-07-18, 1, 8, 93811.87, 4506, 76
542241140, 1972-09-15, 2007-01-08, 0, 1, 7, 216707.79, 6347, 71
884807323, 1983-07-05, 2007-01-10, 0, 1, 6, 453631.04, 10829, 12
893191277, 1972-02-05, 2007-01-05, 2007-05-17, 1, 9, 191635.11, 639, 17
143162678, 1986-02-03, 2007-01-04, 2008-07-15, 1, 5, 66781.06, 2705, 71
317761614, 1976-04-07, 2007-01-08, 0, 0, 8, 201862.54, 8245, 38
757837787, 1942-01-02, 2007-01-03, 0, 1, 8, 309983.03, 6572, 75
765127686, 1973-02-18, 2007-01-07, 2017-02-10, 1, 0, 535654.54, 18288, 56
559643593, 1972-09-15, 2007-01-06, 2016-05-22, 1, 7, 101267.78, 16954, 81
468744763, 1956-05-01, 2007-01-02, 2007-10-10, 1, 5, 250779.35, 1355, 43
712435826, 1950-10-03, 2007-01-04, 0, 1, 2, 247469.28, 1898, 32
360183771, 1957-10-30, 2007-01-08, 2017-10-01, 0, 3, 194174.79, 19453, 45
510148146, 1983-06-28, 2007-01-04, 0, 0, 0, 214548.62, 10465, 92
156465474, 1951-03-18, 2007-01-03, 2009-05-28, 0, 8, 432383.35, 4338, 20
724536168, 1966-03-12, 2007-01-03, 0, 0, 6, 538300.66, 9356, 97
980304551, 1968-03-02, 2007-01-02, 2014-11-24, 1, 6, 133160.49, 14245, 98
335585911, 1958-04-30, 2007-01-08, 0, 0, 4, 204866.53, 21637, 50
718783512, 1958-01-27, 2007-01-08, 2007-12-09, 1, 5, 113070.55, 1610, 56
203663784, 1969-04-16, 2007-01-06, 2015-12-18, 0, 3, 134035.41, 16207, 52
652105669, 1960-12-23, 2007-01-04, 2010-05-10, 0, 3, 189907.28, 6017, 62
613563303, 1950-07-25, 2007-01-02, 2008-10-21, 1, 4, 343445.84, 3203, 70
143222141, 1951-01-27, 2007-01-07, 2017-04-22, 0, 6, 283418.03, 18670, 27
871879795, 1966-01-27, 2007-01-08, 2009-04-14, 0, 8, 233195.42, 3971, 143
553889777, 1952-07-28, 2007-01-03, 0, 0, 5, 461674.10, 8886, 29
940898511, 1958-03-18, 2007-01-02, 2010-08-12, 1, 1, 199830.08, 6475, 82
195603763, 1943-08-12, 2007-01-07, 0, 0, 6, 146675.61, 3175, 24
224999912, 1971-03-27, 2007-01-10, 2017-03-15, 1, 5, 144080.02, 18416, 77
290712686, 1961-12-27, 2007-01-06, 0, 1, 7, 123178.50, 4561, 76
870667585, 1950-12-28, 2007-01-07, 2015-11-02, 0, 8, 206274.84, 15968, 57
636810108, 1955-12-02, 2007-01-10, 0, 1, 1, 90804.19, 5929, 56
546572169, 1953-06-02, 2007-01-08, 2008-10-28, 1, 1, 372941.49, 3141, 137
435417281, 1978-08-08, 2007-01-06, 2009-05-14, 0, 3, 313712.88, 4140, 133
232290901, 1979-11-27, 2007-01-05, 2009-02-16, 0, 2, 112670.96, 3807, 38
775627597, 1964-05-14, 2007-01-06, 0, 0, 8, 353424.55, 18860, 51
368920825, 1958-11-27, 2007-01-03, 2010-07-29, 1, 4, 165497.66, 6438, 44
432435191, 1950-03-02, 2007-01-01, 2014-03-29, 1, 8, 54414.00, 13131, 23
268687142, 1981-06-19, 2007-01-10, 0, 0, 6, 278794.45, 3387, 31
711470413, 1958-12-04, 2007-01-10, 0, 1, 1, 87732.75, 16706, 11
540584382, 1982-02-25, 2007-01-01, 2008-08-29, 0, 3, 270711.76, 2930, 85
246142552, 1981-07-09, 2007-01-01, 0, 0, 6, 57031.36, 2346, 72
504982667, 1982-04-23, 2007-01-05, 0, 0, 3, 173057.80, 10604, 28
178514492, 1982-11-24, 2007-01-05, 0, 1, 8, 122431.21, 6921, 119
742305295, 1983-11-09, 2007-01-02, 2010-11-08, 1, 9, 576545.83, 6860, 135
521149375, 1974-11-30, 2007-01-10, 0, 1, 3, 71274.46, 11384, 89
174928318, 1947-02-28, 2007-01-08, 2010-07-15, 0, 9, 476527.41, 6328, 60
721688561, 1978-06-12, 2007-01-09, 0, 1, 9, 522877.15, 7504, 33
522232691, 1969-04-19, 2007-01-08, 0, 1, 3, 77874.04, 3617, 134
353530644, 1950-09-14, 2007-01-07, 2011-02-04, 1, 1, 142866.33, 7381, 27
181171108, 1983-11-16, 2007-01-03, 0, 0, 3, 510109.99, 10297, 91
425328816, 1963-07-16, 2007-01-09, 0, 1, 4, 418040.28, 5847, 28
150249520, 1982-02-11, 2007-01-09, 2007-12-15, 0, 5, 121236.19, 1614, 77
150147896, 1959-05-26, 2007-01-09, 0, 1, 1, 410024.92, 9463, 49
629556284, 1956-12-11, 2007-01-02, 0, 1, 4, 374293.09, 7003, 42
518340265, 1978-12-09, 2007-01-09, 0, 1, 2, 543963.87, 11965, 50
517209486, 1971-01-02, 2007-01-02, 0, 1, 0, 278841.43, 19093, 121
726985285, 1957-07-01, 2007-01-03, 2014-07-23, 1, 3, 441519.04, 13679, 42
182763327, 1986-02-17, 2007-01-09, 0, 1, 8, 210781.23, 7787, 44
328249520, 1972-10-25, 2007-01-04, 2007-10-03, 1, 7, 389850.81, 1333, 20
655338250, 1973-01-02, 2007-01-10, 2011-07-21, 0, 8, 250268.27, 8182, 42
943189861, 1982-12-10, 2007-01-07, 2008-12-20, 0, 0, 247218.31, 3504, 43
325924744, 1960-01-29, 2007-01-05, 0, 1, 6, 93465.13, 11346, 52
544850877, 1981-06-21, 2007-01-04, 0, 1, 5, 505008.75, 11056, 123
708665619, 1950-12-23, 2007-01-06, 0, 1, 5, 292015.40, 2248, 50
940489161, 1977-03-29, 2007-01-06, 0, 0, 6, 163097.75, 13396, 32
903859360, 1983-08-11, 2007-01-01, 2016-05-19, 0, 0, 150696.95, 16999, 46
919283430, 1944-09-21, 2007-01-06, 0, 1, 0, 266802.93, 10785, 36
336396981, 1963-09-14, 2007-01-04, 0, 0, 1, 392186.06, 11940, 60
412533261, 1965-02-15, 2007-01-09, 2010-11-02, 0, 9, 541170.09, 6900, 30
431557310, 1974-07-09, 2007-01-01, 2007-10-22, 0, 3, 119212.42, 1439, 23
136320321, 1958-11-19, 2007-01-07, 2007-12-23, 0, 7, 95463.54, 1661, 80
963505193, 1974-06-06, 2007-01-02, 0, 0, 3, 150682.11, 6272, 41
922258439, 1980-10-04, 2007-01-07, 2014-10-13, 0, 4, 47579.26, 14077, 33
599805444, 1950-01-09, 2007-01-03, 0, 1, 2, 249443.05, 874, 31
170502187, 1955-10-15, 2007-01-08, 0, 0, 2, 187531.35, 923, 47
201766462, 1953-07-07, 2007-01-07, 0, 0, 1, 280141.58, 7696, 105
217335245, 1962-09-14, 2007-01-01, 2012-11-15, 0, 9, 159759.42, 10516, 156
913583911, 1947-02-06, 2007-01-06, 0, 0, 4, 54833.11, 3697, 138
767552119, 1970-07-22, 2007-01-09, 0, 0, 9, 246782.57, 7781, 89
260643230, 1975-10-25, 2007-01-05, 2015-02-14, 0, 5, 316916.82, 14729, 7
137619103, 1958-03-19, 2007-01-09, 0, 1, 0, 328555.60, 3403, 29
706231796, 1963-02-14, 2007-01-06, 2015-07-15, 0, 0, 307832.95, 15442, 41
481810175, 1950-02-17, 2007-01-08, 0, 1, 8, 344757.41, 3151, 107
381581334, 1941-05-14, 2007-01-01, 0, 0, 3, 203071.35, 10177, 87
297104692, 1964-10-11, 2007-01-10, 0, 0, 8, 432598.36, 320, 78
802600507, 1982-10-12, 2007-01-04, 2019-03-08, 0, 1, 398233.19, 22081, 39
739502708, 1958-06-26, 2007-01-04, 0, 0, 5, 80110.43, 11329, 124
111724525, 1944-04-05, 2007-01-07, 2015-06-25, 1, 4, 210069.77, 15360, 18
431505863, 1981-07-28, 2007-01-08, 0, 0, 1, 290980.76, 4050, 129
891554156, 1963-06-24, 2007-01-09, 2007-03-06, 1, 0, 113338.95, 171, 107
615348848, 1964-03-25, 2007-01-08, 0, 0, 4, 315218.68, 12586, 116
361715263, 1947-05-29, 2007-01-07, 2008-11-13, 1, 2, 130425.40, 3316, 47
318334601, 1972-11-27, 2007-01-01, 2016-07-29, 1, 2, 167930.26, 17268, 130
183356350, 1960-06-30, 2007-01-05, 2010-11-29, 1, 5, 292500.25, 7023, 61
694823154, 1972-09-15, 2007-01-04, 0, 1, 3, 397537.71, 13194, 100
197580527, 1962-11-27, 2007-01-07, 0, 1, 9, 432009.98, 1397, 70
681613462, 1970-07-25, 2007-01-08, 0, 0, 0, 388378.04, 10088, 126
122676480, 1980-05-30, 2007-01-03, 2007-08-29, 0, 3, 330792.25, 1036, 148
548739412, 1970-11-05, 2007-01-05, 2012-04-13, 1, 9, 311185.50, 9560, 17
404290271, 1951-02-09, 2007-01-01, 2008-03-16, 1, 2, 115248.79, 2111, 78
838533722, 1981-08-09, 2007-01-02, 0, 1, 0, 594959.11, 2394, 88
392840457, 1970-02-15, 2007-01-10, 2014-06-29, 0, 2, 135355.36, 13451, 116
868420556, 1975-01-13, 2007-01-04, 0, 0, 7, 645898.62, 1527, 65
562890902, 1947-02-14, 2007-01-05, 2012-08-09, 0, 5, 181993.09, 10142, 22
352387477, 1961-04-18, 2007-01-07, 0, 0, 7, 218457.54, 19505, 92
276680737, 1942-02-15, 2007-01-09, 0, 1, 4, 249718.38, 10952, 38
791412171, 1984-10-07, 2007-01-09, 2012-01-18, 0, 6, 428645.22, 9060, 69
714382458, 1970-07-15, 2007-01-02, 2010-07-25, 0, 1, 394856.35, 6361, 106
367549592, 1981-01-27, 2007-01-02, 2007-06-05, 1, 3, 233253.85, 735, 31
363317565, 1940-11-07, 2007-01-05, 2013-05-17, 1, 2, 148293.27, 11537, 25
628819424, 1972-04-21, 2007-01-02, 0, 1, 2, 103694.42, 3557, 94
248360811, 1952-08-21, 2007-01-07, 2007-09-20, 1, 4, 191237.82, 1247, 26
801192340, 1975-07-23, 2007-01-08, 0, 1, 0, 459813.30, 5992, 87
390996606, 1977-02-08, 2007-01-02, 0, 1, 1, 310588.32, 17427, 121
960425590, 1976-10-23, 2007-01-05, 0, 0, 3, 102493.33, 3516, 116
802825212, 1971-10-03, 2007-01-10, 2007-12-30, 1, 3, 207245.00, 1678, 83
471654317, 1951-05-08, 2007-01-03, 0, 0, 6, 76087.18, 18513, 50
901803334, 1942-04-27, 2007-01-03, 0, 0, 1, 295365.66, 15289, 40
736838374, 1975-10-19, 2007-01-07, 0, 1, 4, 107655.70, 4383, 15
542166338, 1971-05-16, 2007-01-01, 2011-11-02, 0, 7, 354548.38, 8736, 50
502814950, 1985-02-20, 2007-01-02, 2009-01-28, 0, 1, 420427.69, 3719, 47
168861170, 1967-10-21, 2007-01-08, 2016-03-27, 0, 4, 99686.07, 16646, 101
240287102, 1974-09-20, 2007-01-02, 2007-12-08, 1, 9, 428555.95, 1649, 42
146730967, 1965-08-23, 2007-01-02, 0, 1, 5, 338049.24, 1118, 66
152651537, 1973-11-05, 2007-01-10, 2011-10-12, 1, 6, 518699.29, 8546, 91
258236787, 1957-09-29, 2007-01-01, 0, 0, 5, 327512.97, 2795, 65
458689686, 1944-08-06, 2007-01-08, 2008-07-16, 1, 7, 79342.82, 2612, 149
567619767, 1966-01-01, 2007-01-06, 2017-03-01, 0, 3, 442261.13, 18394, 49
292636116, 1959-09-12, 2007-01-06, 2007-05-13, 1, 6, 514726.57, 532, 99
747808343, 1980-12-07, 2007-01-02, 0, 0, 7, 488928.51, 5531, 51
763568804, 1962-02-12, 2007-01-10, 0, 1, 7, 282493.81, 8467, 150
232576764, 1980-11-24, 2007-01-04, 0, 1, 3, 252143.17, 14436, 77
507807880, 1967-11-18, 2007-01-06, 2014-12-17, 1, 6, 198934.89, 14332, 106
854996976, 1963-10-01, 2007-01-07, 2012-09-07, 0, 7, 57010.58, 10258, 40
614218560, 1974-02-26, 2007-01-01, 2008-05-23, 0, 2, 85394.16, 2513, 14
562654366, 1979-07-10, 2007-01-01, 0, 1, 3, 180426.39, 8127, 77
908358372, 1970-11-14, 2007-01-09, 2014-11-08, 1, 7, 416322.26, 14166, 63
178980887, 1962-12-01, 2007-01-06, 0, 1, 0, 306187.53, 5007, 23
596836970, 1986-06-25, 2007-01-06, 0, 1, 7, 437596.54, 5693, 118
566228326, 1973-03-23, 2007-01-06, 2019-03-31, 1, 1, 236671.47, 22198, 26
963521997, 1979-05-19, 2007-01-03, 0, 1, 5, 189614.96, 1726, 139
363563275, 1980-04-01, 2007-01-01, 0, 0, 9, 205357.90, 2836, 74
107307171, 1981-03-19, 2007-01-01, 2010-05-14, 0, 9, 348475.78, 6076, 38
890280696, 1980-06-13, 2007-01-03, 2009-01-05, 1, 8, 115598.25, 3622, 24
717690864, 1975-01-20, 2007-01-01, 0, 0, 4, 104146.00, 5273, 130
496199333, 1979-12-14, 2007-01-03, 2011-01-27, 1, 4, 350988.23, 7309, 79
778777550, 1975-12-28, 2007-01-03, 2007-12-29, 0, 0, 241607.68, 1739, 52
546408552, 1946-04-20, 2007-01-07, 0, 1, 2, 404656.80, 11425, 117
192357341, 1976-08-12, 2007-01-05, 2011-01-01, 1, 8, 153929.78, 7221, 28
639955517, 1967-05-22, 2007-01-03, 0, 0, 6, 117794.35, 8093, 66
176671751, 1942-07-31, 2007-01-05, 0, 1, 3, 42213.97, 1583, 38
910143928, 1980-10-02, 2007-01-08, 2017-02-06, 0, 7, 281429.97, 18226, 93
582832349, 1984-02-04, 2007-01-06, 2012-11-11, 0, 9, 200518.68, 10510, 117
952456478, 1970-12-20, 2007-01-05, 0, 1, 7, 193402.55, 12002, 68
571584951, 1951-10-13, 2007-01-04, 2007-03-30, 0, 7, 246042.76, 355, 67
991902139, 1984-05-18, 2007-01-08, 0, 0, 8, 206468.33, 1273, 50
834101477, 1951-11-23, 2007-01-08, 2009-07-12, 0, 4, 122152.99, 4516, 41
564485912, 1977-10-06, 2007-01-08, 0, 0, 1, 266713.21, 11548, 89
540299565, 1981-11-18, 2007-01-03, 0, 0, 3, 274104.15, 13074, 16
403419210, 1956-01-24, 2007-01-08, 2010-12-10, 1, 4, 365142.38, 7070, 54
632610884, 1985-03-07, 2007-01-01, 2007-06-25, 1, 5, 190832.44, 823, 47
943383612, 1984-05-22, 2007-01-09, 2010-11-22, 1, 6, 318223.36, 6943, 87
605245905, 1963-12-04, 2007-01-02, 0, 0, 6, 316773.43, 13239, 40
406700605, 1955-01-05, 2007-01-04, 0, 0, 2, 46406.05, 8264, 24
353616979, 1976-08-02, 2007-01-05, 2009-05-03, 1, 4, 316999.98, 4159, 65
738441266, 1956-01-28, 2007-01-04, 0, 1, 3, 215278.39, 7981, 44
221567762, 1977-08-12, 2007-01-06, 2013-02-20, 0, 4, 142248.14, 11008, 121
650481395, 1979-01-15, 2007-01-06, 0, 1, 7, 226808.44, 710, 61
748814911, 1941-08-31, 2007-01-05, 2015-01-31, 0, 6, 376450.43, 14637, 30
990352215, 1967-11-03, 2007-01-01, 0, 1, 3, 637802.28, 9764, 42
685783834, 1983-10-24, 2007-01-09, 0, 1, 6, 194018.78, 10895, 80
948527151, 1951-10-08, 2007-01-05, 0, 1, 5, 207400.55, 7721, 85
870185328, 1941-07-30, 2007-01-05, 0, 0, 0, 177125.80, 1506, 51
644634960, 1961-11-10, 2007-01-05, 2011-10-18, 0, 6, 90051.91, 8555, 136
503494586, 1970-06-25, 2007-01-05, 0, 1, 6, 36590.64, 5830, 75
668411674, 1969-07-11, 2007-01-08, 2015-10-30, 0, 9, 318550.93, 15971, 34
322964155, 1940-01-30, 2007-01-03, 0, 0, 1, 47439.85, 7879, 46
265300240, 1986-10-12, 2007-01-02, 2012-07-28, 1, 7, 224640.91, 10083, 36
862892977, 1972-02-16, 2007-01-03, 0, 1, 3, 463943.44, 11737, 39
895895391, 1980-06-09, 2007-01-09, 2014-05-09, 1, 6, 209839.65, 13279, 39
151192563, 1957-09-23, 2007-01-10, 0, 1, 6, 245604.37, 19392, 141
460865948, 1984-08-13, 2007-01-01, 0, 1, 4, 389352.41, 9993, 57
808496958, 1960-03-08, 2007-01-04, 2013-05-23, 0, 0, 273205.06, 11555, 42
427992802, 1969-04-14, 2007-01-03, 0, 1, 5, 211295.16, 3639, 32
708721678, 1982-11-16, 2007-01-02, 0, 1, 8, 53718.67, 355, 62
372171371, 1944-08-12, 2007-01-06, 0, 1, 8, 528442.61, 828, 77
131144788, 1976-01-12, 2007-01-03, 0, 1, 0, 249168.85, 15664, 97
440638518, 1954-09-01, 2007-01-09, 2010-12-12, 1, 1, 366738.40, 7089, 40
259572844, 1977-07-02, 2007-01-08, 2014-07-18, 0, 3, 232170.66, 13555, 117
922492333, 1964-02-07, 2007-01-10, 0, 0, 4, 364880.12, 12709, 42
993283384, 1954-10-30, 2007-01-06, 0, 0, 9, 302019.95, 13691, 90
463944363, 1982-06-15, 2007-01-08, 0, 1, 6, 350508.54, 7692, 69
814721751, 1971-07-18, 2007-01-07, 0, 0, 1, 285397.35, 3606, 80
736309570, 1976-08-06, 2007-01-10, 2009-11-17, 1, 0, 225128.97, 5120, 64
696533944, 1967-12-19, 2007-01-07, 0, 0, 6, 250329.61, 6145, 118
588622785, 1956-11-27, 2007-01-01, 0, 1, 7, 413706.74, 5671, 35
501355159, 1950-08-21, 2007-01-01, 2010-02-02, 0, 1, 126010.71, 5605, 7
411963540, 1980-08-09, 2007-01-08, 0, 1, 3, 280836.48, 556, 50
288865453, 1973-08-27, 2007-01-03, 2009-11-02, 1, 6, 230748.66, 5082, 62
619732744, 1958-06-01, 2007-01-08, 2012-02-13, 1, 4, 77300.16, 9238, 26
673800129, 1969-04-09, 2007-01-03, 2017-10-05, 1, 3, 210230.80, 19471, 72
979127468, 1977-01-14, 2007-01-04, 0, 1, 7, 86320.97, 779, 31
439730110, 1980-07-03, 2007-01-07, 2008-08-19, 0, 1, 91419.72, 2810, 125
992262245, 1974-04-12, 2007-01-09, 0, 0, 0, 200438.04, 4329, 54
575635175, 1974-01-26, 2007-01-08, 2019-02-17, 0, 0, 334854.14, 21944, 61
341711694, 1981-01-31, 2007-01-03, 0, 0, 6, 144147.28, 554, 62
494805130, 1976-10-30, 2007-01-10, 0, 0, 6, 102498.96, 10412, 95
547731246, 1950-11-12, 2007-01-06, 0, 0, 0, 331612.84, 2756, 45
982632865, 1974-02-01, 2007-01-06, 0, 0, 8, 79803.81, 12014, 140
813135920, 1960-09-23, 2007-01-02, 2014-05-28, 0, 2, 65361.93, 13363, 85
843884825, 1959-04-25, 2007-01-02, 0, 0, 7, 375925.58, 843, 107
859778207, 1981-11-05, 2007-01-10, 0, 0, 0, 370463.51, 13154, 15
559402389, 1967-07-01, 2007-01-04, 0, 1, 3, 327305.72, 9640, 61
729327459, 1945-01-18, 2007-01-08, 2008-05-10, 0, 2, 267030.79, 2358, 69
190511179, 1965-09-14, 2007-01-01, 2012-03-27, 1, 2, 368687.46, 9423, 89
765876846, 1978-06-30, 2007-01-10, 0, 1, 4, 393903.86, 10183, 71
102421445, 1958-02-27, 2007-01-04, 0, 1, 4, 153411.69, 559, 67
488245749, 1965-01-15, 2007-01-10, 2008-04-10, 0, 2, 460587.39, 2142, 126
236254263, 1958-05-05, 2007-01-08, 2008-03-28, 1, 2, 124676.23, 2080, 134
403882883, 1950-12-16, 2007-01-09, 0, 1, 2, 103683.64, 12135, 44
592201888, 1983-02-06, 2007-01-03, 0, 1, 3, 119459.68, 14824, 32
966101857, 1948-03-10, 2007-01-09, 2014-12-04, 1, 0, 118624.77, 14318, 40
